Planet_Name,Host_Star,Default_Flag,Num_Stars,Num_Planets,Discovery_Method,Discovery_Year,Discovery_Facility,Solar_System_Type,Controversial_Flag,Reference_Name,Orbital_Period_Days,Orbital_Period_Error_Upper,Orbital_Period_Error_Lower,Orbital_Period_Limit_Flag,semi_major_axis,Semi_Major_Axis_Error_Upper,Semi_Major_Axis_Error_Lower,Semi_Major_Axis_Limit_Flag,radius,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,mass,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,Orbital_Eccentricity,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,Insolation_Flux,pl_insolerr1,pl_insolerr2,pl_insollim,temperature,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,Star_Temperature_K,st_tefferr1,st_tefferr2,st_tefflim,Star_Radius_Solar,st_raderr1,st_raderr2,st_radlim,Star_Mass_Solar,st_masserr1,st_masserr2,st_masslim,Star_Metallicity,st_meterr1,st_meterr2,st_metlim,st_metratio,Star_Surface_Gravity,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,System_Distance_PC,sy_disterr1,sy_disterr2,System_Visual_Magnitude,sy_vmagerr1,sy_vmagerr2,System_Infrared_Magnitude,sy_kmagerr1,sy_kmagerr2,System_Gaia_Magnitude,sy_gaiamagerr1,sy_gaiamagerr2,Row_Last_Update,Publication_Date,Release_Date,Discovery_Date,Discovery_Method_Index,Discovery_Facility_Index,Solar_System_Type_Index,features,scaledFeatures,prediction
Kepler-49 b,Kepler-49,1,1,4,Transit,2012,Kepler,Published Confirmed,False,<a refstr=LELEU_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...669A.117L/abstract target=ref>Leleu et al. 2023</a>,7.2,0.013030851033519556,-0.009756004813780271,False,0.11312557679914084,0.002684978260869558,-0.0027789380434782513,,2.579,0.087,-0.086,0,0.23,0.008,-0.008,0,9.77,0.94,-0.95,0,0.03074,0.00296,-0.00299,0,Mass,0.09342613987473901,0.04802127868852457,-0.04109831850117093,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,1102,28,-27,0,1,<a refstr=LELEU_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...669A.117L/abstract target=ref>Leleu et al. 2023</a>,Unknown,4095.6,74.7,-74.7,0,0.62,0.02,-0.02,0,0.61,0.01,-0.01,0,0.06199999999999998,0.08140913811007251,-0.0808961578400829,0,Unknown,4.392565130260518,0.05862208713272568,-0.05907801418439738,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h29m10.68s,292.2945208,+40d35m30.52s,40.5918123,311.222,2.53,-2.49,15.655,0.046,-0.046,12.383,0.023,-0.023,15.2293,0.000537,-0.000537,10/6/2024,2023-01-01,,2012-01-01,0.0,1.0,0.0,"[2.579,9.77,1102.0,0.11312557679914084]","[0.468669374200588,0.02021194697190353,2.543574996643267,0.6092783753800268]",1
TOI-1266 c,TOI-1266,1,1,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,False,<a refstr=CLOUTIER_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.527.5464C/abstract target=ref>Cloutier et al. 2024</a>,18.801611,5.3e-05,-5.3e-05,False,0.1047,0.0016,-0.0016,False,2.13,0.12,-0.12,0,0.19,0.011,-0.011,0,2.88,0.8,-0.8,0,0.00906,0.00252,-0.00252,0,Mass,0.34,0.04802127868852457,-0.04109831850117093,1,2.7,0.5,-0.4,0,354,16,-16,0,1,<a refstr=CLOUTIER_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.527.5464C/abstract target=ref>Cloutier et al. 2024</a>,M3 V,3618.0,157.0,-157.0,0,0.44,0.01,-0.01,0,0.43,0.02,-0.02,0,-0.195,0.115,-0.115,0,[Fe/H],4.79,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h11m59.18s,197.9965833,+65d50m01.31s,65.8336973,36.0118,0.0295,-0.0295,12.941,0.049,-0.049,8.84,0.02,-0.02,12.1222,0.000249,-0.000249,25/3/2024,2024-01-01,,2020-01-01,0.0,0.0,0.0,"[2.13,2.88,354.0,0.1047]","[0.38707474488067173,0.005958076487111789,0.8170830751467482,0.5638994090218269]",1
TOI-3321 b,TOI-3321,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,False,<a refstr=SCHULTE_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168...32S/abstract target=ref>Schulte et al. 2024</a>,3.6525145,2.7e-06,-2.8e-06,False,0.047,0.0012,-0.001,False,15.558,0.785,-0.717,0,1.388,0.07,-0.064,0,176.07694,24.15496,-23.83713,0,0.554,0.076,-0.075,0,Mass,0.054,0.057,-0.038,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,1616,29,-28,0,0,<a refstr=SCHULTE_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168...32S/abstract target=ref>Schulte et al. 2024</a>,Unknown,5850.0,140.0,-140.0,0,1.55,0.07,-0.06,0,1.04,0.08,-0.07,0,-0.103,0.047,-0.062,0,[Fe/H],4.08,0.06,-0.05,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h43m02.48s,265.7603351,-65d00m29.71s,-65.0082516,285.895,3.318,-3.244,11.076,0.012,-0.012,9.67,0.021,-0.021,11.0932,0.000838,-0.000838,23/7/2024,2024-07-01,,2024-01-01,0.0,0.0,0.0,"[15.558,176.07694,1616.0,0.047]","[2.8272811647199485,0.36426384588076155,3.7299611566021045,0.2531353603058822]",0
TOI-6034 b,TOI-6034,1,2,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,False,<a refstr=KANODIA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240814694K/abstract target=ref>Kanodia et al. 2024</a>,2.576184,2e-06,-2e-06,False,0.02949,0.00043,-0.00044,False,11.92,0.48,-0.48,0,1.063,0.042,-0.042,0,254.0,24.0,-24.0,0,0.798,0.075,-0.075,0,Mass,0.04,0.042,-0.028,0,43.0,5.0,-5.0,0,714,21,-21,0,0,<a refstr=KANODIA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240814694K/abstract target=ref>Kanodia et al. 2024</a>,Unknown,3635.0,88.0,-88.0,0,0.49,0.01,-0.01,0,0.51,0.03,-0.02,0,-0.09,0.12,-0.12,0,[Fe/H],4.77,0.05,-0.05,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h11m36.03s,317.9001392,+68d24m07.47s,68.4020762,117.992,0.375,-0.373,15.189,0.057,-0.057,11.016,0.023,-0.023,14.3143,0.00037,-0.00037,3/9/2024,2024-08-01,,2024-01-01,0.0,0.0,0.0,"[11.92,254.0,714.0,0.02949]","[2.166164769473055,0.5254692457383313,1.6480150159739497,0.15882897394511628]",0
HAT-P-68 b,HAT-P-68,1,1,1,Transit,2020,HATNet,Published Confirmed,False,<a refstr=LINDOR_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...64L/abstract target=ref>Lindor et al. 2021</a>,2.29840551,5.2e-07,-5.2e-07,False,0.02996,0.00043,-0.00012,False,12.016,0.135,-0.135,0,1.072,0.012,-0.012,0,230.10892,13.66669,-13.66669,0,0.724,0.043,-0.043,0,Mass,0.041,0.04802127868852457,-0.04109831850117093,1,184.8,5.9,-5.9,0,1028,8,-8,0,0,<a refstr=LINDOR_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...64L/abstract target=ref>Lindor et al. 2021</a>,K,4508.0,43.0,-43.0,0,0.67,0.0,0.0,0,0.68,0.03,-0.01,0,-0.059,0.036,-0.036,0,[Fe/H],4.62,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h53m55.96s,118.4831501,+23d56m17.59s,23.9382192,202.152,0.953,-0.943,13.802,0.126,-0.126,11.019,0.018,-0.018,13.5442,0.000657,-0.000657,10/12/2020,2021-02-01,,2020-01-01,0.0,5.0,0.0,"[12.016,230.10892,1028.0,0.02996]","[2.183610391777536,0.4760439394884332,2.3727723199176753,0.1613603275481751]",0
Kepler-106 b,Kepler-106,1,1,4,Transit,2014,Kepler,Published Confirmed,False,<a refstr=MARCY_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJS..210...20M/abstract target=ref> Marcy et al. 2014 </a>,6.16486,0.013030851033519556,-0.009756004813780271,False,0.11312557679914084,0.002684978260869558,-0.0027789380434782513,,0.82,0.11,-0.11,0,0.073,0.01,-0.01,0,5.3,29.73406869479874,-29.30560558390571,1,0.01668,0.09352044160942088,-0.09218208047104992,1,Mass,0.09342613987473901,0.04802127868852457,-0.04109831850117093,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,1102,28,-27,0,0,<a refstr=MARCY_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJS..210...20M/abstract target=ref> Marcy et al. 2014 </a>,Unknown,5858.0,114.0,-114.0,0,1.04,0.17,-0.17,0,1.0,0.06,-0.06,0,-0.12,0.11,-0.11,0,[Fe/H],4.41,0.14,-0.14,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h03m27.36s,300.864006,+44d20m15.18s,44.3375497,444.322,6.101,-5.941,12.923,0.08,-0.08,11.431,0.018,-0.018,12.8391,0.000186,-0.000186,12/10/2016,2014-02-01,,2014-01-01,0.0,1.0,0.0,"[0.82,5.3,1102.0,0.11312557679914084]","[0.14901469051744168,0.010964515757532111,2.543574996643267,0.6092783753800268]",1
Kepler-5 b,Kepler-5,1,1,1,Transit,2009,Kepler,Published Confirmed,False,<a refstr=ESTEVES_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...804..150E/abstract target=ref>Esteves et al. 2015</a>,3.5484657,7e-07,-7e-07,False,0.0538,0.0015,-0.0021,False,15.984,0.404,-0.572,0,1.426,0.036,-0.051,0,670.93913,21.29461,-27.33338,0,2.111,0.067,-0.086,0,Mass,0.09342613987473901,0.04802127868852457,-0.04109831850117093,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,1750,20,-20,0,0,<a refstr=ESTEVES_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...804..150E/abstract target=ref>Esteves et al. 2015</a>,Unknown,6297.0,60.0,-60.0,0,1.79,0.04,-0.06,0,1.37,0.04,-0.06,0,0.04,0.06,-0.06,0,[Fe/H],3.96,0.1,-0.1,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h57m37.69s,299.4070341,+44d02m06.14s,44.0350387,899.777,16.774,-16.181,13.325,0.092,-0.092,11.769,0.025,-0.025,13.2263,0.000286,-0.000286,7/10/2015,2015-05-01,,2009-01-01,0.0,1.0,0.0,"[15.984,670.93913,1750.0,0.0538]","[2.904696113696083,1.3880231440056388,4.039252490132229,0.28975919966928637]",0
TIC 46432937 b,TIC 46432937,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,False,<a refstr=HARTMAN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240707187H/abstract target=ref>Hartman et al. 2024</a>,1.44044527,9e-08,-9e-08,False,0.02065,0.00035,-0.00035,False,13.316,0.336,-0.336,0,1.188,0.03,-0.03,0,1017.0509,34.96112,-34.96112,0,3.2,0.11,-0.11,0,Mass,0.009,0.04802127868852457,-0.04109831850117093,1,486.9533952254641,39.427112299465236,-35.799064171123014,0,872,14,-14,0,0,<a refstr=HARTMAN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240707187H/abstract target=ref>Hartman et al. 2024</a>,Unknown,3572.0,57.0,-57.0,0,0.53,0.01,-0.01,0,0.56,0.03,-0.03,0,0.323,0.081,-0.081,0,[Fe/H],4.74,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h35m28.56s,83.8689794,-14d35m49.89s,-14.5971909,90.5369,0.208,-0.207,14.268,0.137,-0.137,10.195,0.02,-0.02,13.433,0.00038,-0.00038,22/7/2024,2024-07-01,,2024-01-01,0.0,0.0,0.0,"[13.316,1017.0509,872.0,0.02065]","[2.419853193817383,2.1040510602381537,2.012701812225888,0.1112179827726908]",0
EPIC 249893012 b,EPIC 249893012,1,1,3,Transit,2020,K2,Published Confirmed,False,<a refstr=HIDALGO_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A..89H/abstract target=ref>Hidalgo et al. 2020</a>,3.5951,0.0003,-0.0003,False,0.047,0.005,-0.007,False,1.95,0.09,-0.08,0,0.174,0.008,-0.007,0,8.75,1.09,-1.08,0,0.02753,0.00343,-0.0034,0,Mass,0.06,0.08,-0.04,0,1037.0,482.0,-207.0,0,1616,149,-79,0,0,<a refstr=HIDALGO_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A..89H/abstract target=ref>Hidalgo et al. 2020</a>,G8 IV/V,5430.0,85.0,-85.0,0,1.71,0.04,-0.04,0,1.05,0.05,-0.05,0,0.2,0.05,-0.05,0,[Fe/H],3.99,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h12m59.58s,228.2482353,-16d43m28.73s,-16.7246474,321.296,4.189,-4.085,11.429,0.022,-0.022,9.714,0.023,-0.023,11.4019,0.000495,-0.000495,6/2/2020,2020-04-01,,2020-01-01,0.0,2.0,0.0,"[1.95,8.75,1616.0,0.047]","[0.3543642030597699,0.018101794882718108,3.7299611566021045,0.2531353603058822]",1
Kepler-102 f,Kepler-102,1,1,5,Transit,2014,Kepler,Published Confirmed,False,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,27.453592,6e-05,-6e-05,False,0.1656,0.0015,-0.0015,False,0.861,0.022,-0.022,0,0.077,0.002,-0.002,0,4.3,29.73406869479874,-29.30560558390571,1,0.01353,0.09352044160942088,-0.09218208047104992,1,Mass,0.1,0.04802127868852457,-0.04109831850117093,1,10.0,1.0,-1.0,0,495,11,-11,0,0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,Unknown,4909.0,98.0,-98.0,0,0.72,0.02,-0.02,0,0.8,0.02,-0.02,0,0.11,0.04,-0.04,0,[Fe/H],4.392565130260518,0.05862208713272568,-0.05907801418439738,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h45m55.79s,281.4824731,+47d12m28.17s,47.2078263,107.796,0.22,-0.219,12.072,0.027,-0.027,9.351,0.011,-0.011,11.4784,0.000248,-0.000248,17/4/2023,2023-04-01,,2014-01-01,0.0,1.0,0.0,"[0.861,4.3,495.0,0.1656]","[0.1564654250433138,0.008895739199507185,1.142531418637402,0.8918982056734912]",1
Kepler-56 b,Kepler-56,1,1,3,Transit,2012,Kepler,Published Confirmed,False,<a refstr=HUBER_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013Sci...342..331H/abstract target=ref> Huber et al. 2013 </a>,10.5016,0.0011,-0.001,False,0.1028,0.0037,-0.0037,False,6.51,0.29,-0.28,0,0.581,0.026,-0.025,0,22.1,3.9,-3.6,0,0.07,0.012,-0.011,0,Mass,0.09342613987473901,0.04802127868852457,-0.04109831850117093,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,1102,28,-27,0,1,<a refstr=HUBER_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013Sci...342..331H/abstract target=ref> Huber et al. 2013 </a>,Unknown,4840.0,97.0,-97.0,0,4.23,0.15,-0.15,0,1.32,0.13,-0.13,0,0.2,0.16,-0.16,0,[Fe/H],3.31,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h35m01.99s,293.7583002,+41d52m18.51s,41.871807,912.994,23.5465,-23.5465,12.598,0.046,-0.046,10.227,0.018,-0.018,12.4298,0.000169,-0.000169,14/5/2014,2013-10-01,,2012-01-01,0.0,1.0,0.0,"[6.51,22.1,1102.0,0.1028]","[1.1830312625226165,0.04571996193235088,2.543574996643267,0.5536662774349933]",1
TOI-257 b,TOI-257,1,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,False,<a refstr=ADDISON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.502.3704A/abstract target=ref>Addison et al. 2021</a>,18.38818,0.00085,-0.00084,False,0.1528,0.0016,-0.0017,False,7.163,0.146,-0.146,0,0.639,0.013,-0.013,0,43.86032,7.31005,-7.31005,0,0.138,0.023,-0.023,0,Mass,0.0,0.04802127868852457,-0.04109831850117093,0,186.0,14.0,-12.0,0,1027,18,-18,0,0,<a refstr=ADDISON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.502.3704A/abstract target=ref>Addison et al. 2021</a>,Unknown,6095.0,89.0,-89.0,0,1.87,0.03,-0.03,0,1.41,0.04,-0.05,0,0.175,0.099,-0.098,0,[Fe/H],4.04,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h10m04.14s,47.5172608,-50d49m56.15s,-50.8322632,76.9028,0.1953,-0.1943,7.57,0.03,-0.03,6.256,0.021,-0.021,7.41653,0.000296,-0.000296,23/4/2021,2021-04-01,,2021-01-01,0.0,0.0,0.0,"[7.163,43.86032,1027.0,0.1528]","[1.3016978392395548,0.09073720184347185,2.3704641756375997,0.8229592139306126]",1
CoRoT-31 b,CoRoT-31,1,1,1,Transit,2020,CoRoT,Published Confirmed,False,<a refstr=BORD_EACUTE__ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...635A.122B/abstract target=ref>Bord&eacute; et al. 2020</a>,4.62941,0.00075,-0.00075,False,0.0586,0.0034,-0.0034,False,16.365,3.363,-3.363,0,1.46,0.3,-0.3,0,266.9772,108.0622,-108.0622,0,0.84,0.34,-0.34,0,Mass,0.02,0.16,-0.16,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,1102,28,-27,0,0,<a refstr=BORD_EACUTE__ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...635A.122B/abstract target=ref>Bord&eacute; et al. 2020</a>,G2 IV,5700.0,120.0,-120.0,0,2.15,0.56,-0.66,0,1.25,0.22,-0.21,0,0.0,0.1,-0.1,0,[Fe/H],3.85,0.25,-0.25,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h19m16.98s,94.820735,-04d25m20.27s,-4.4222978,2005.76,169.79,-145.71,15.479,0.309,-0.309,13.426,0.038,-0.038,15.4655,0.000809,-0.000809,10/4/2020,2020-03-01,,2020-01-01,0.0,6.0,0.0,"[16.365,266.9772,1102.0,0.0586]","[2.9739334272169917,0.5523161728871324,2.543574996643267,0.3156113215728658]",0
TOI-5616 b,TOI-5616,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,False,<a refstr=KANODIA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240814694K/abstract target=ref>Kanodia et al. 2024</a>,2.002849,4e-06,-4e-06,False,0.0272,0.0003,-0.0003,False,10.78,0.54,-0.47,0,0.961,0.048,-0.042,0,624.0,29.73406869479874,-29.30560558390571,1,1.96332,0.09352044160942088,-0.09218208047104992,1,Mass,0.0,0.04802127868852457,-0.04109831850117093,0,137.0,6.0,-6.0,0,939,27,-27,0,0,<a refstr=KANODIA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240814694K/abstract target=ref>Kanodia et al. 2024</a>,Unknown,3996.0,88.0,-88.0,0,0.65,0.02,-0.02,0,0.67,0.03,-0.03,0,0.14,0.12,-0.12,0,[Fe/H],4.67,0.05,-0.05,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h19m36.39s,184.9016378,+48d40m59.84s,48.6832895,390.415,5.8005,-5.8005,16.74,0.2,-0.2,12.735,0.025,-0.025,15.6306,0.000469,-0.000469,30/8/2024,2024-08-01,,2024-01-01,0.0,0.0,0.0,"[10.78,624.0,939.0,0.0272]","[1.9589980046073432,1.2909165722075542,2.167347478990951,0.1464953574536169]",0
L 98-59 c,L 98-59,1,1,4,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,False,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,3.6906777,1.6e-06,-2.6e-06,False,0.0304,0.0011,-0.0012,False,1.385,0.095,-0.075,0,0.124,0.008,-0.007,0,2.22,0.26,-0.25,0,0.00698,0.00082,-0.00079,0,Mass,0.103,0.045,-0.058,0,12.8,2.6,-2.1,0,553,27,-26,0,0,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,M3 V,3415.0,135.0,-135.0,0,0.3,0.03,-0.02,0,0.27,0.03,-0.03,0,-0.46,0.26,-0.26,0,[Fe/H],4.86,0.13,-0.13,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h18m07.89s,124.5328604,-68d18m52.08s,-68.3144658,10.6194,0.0032,-0.0032,11.685,0.017,-0.017,7.101,0.018,-0.018,10.5976,0.000765,-0.000765,23/8/2021,2021-09-01,,2019-01-01,0.0,0.0,0.0,"[1.385,2.22,553.0,0.0304]","[0.2516894467886058,0.004592683958815337,1.2764037868817846,0.16373010538933655]",1
TOI-2524 b,TOI-2524,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,False,<a refstr=EBERHARDT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166..271E/abstract target=ref>Eberhardt et al. 2023</a>,7.18585,1e-05,-1e-05,False,0.073,0.0007,-0.0007,False,11.209,0.224,-0.336,0,1.0,0.02,-0.03,0,203.41018,12.71314,-12.71314,0,0.64,0.04,-0.04,0,Mass,0.0,0.04802127868852457,-0.04109831850117093,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,1100,20,-20,0,0,<a refstr=EBERHARDT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166..271E/abstract target=ref>Eberhardt et al. 2023</a>,Unknown,5831.0,80.0,-80.0,0,1.12,0.02,-0.02,0,1.01,0.03,-0.03,0,0.06,0.05,-0.05,0,[Fe/H],4.34,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h43m32.84s,160.8868435,-01d54m45.71s,-1.9126984,438.842,8.172,-7.885,12.8,0.103,-0.103,11.198,0.025,-0.025,12.6225,0.000193,-0.000193,14/12/2023,2023-12-01,,2023-01-01,0.0,0.0,0.0,"[11.209,203.41018,1100.0,0.073]","[2.036958129280493,0.42081021204763075,2.5389587080831157,0.3931676872836042]",0
HATS-24 b,HATS-24,1,1,1,Transit,2017,HATSouth,Published Confirmed,False,<a refstr=OLIVEIRA_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RNAAS...3b..35O/abstract target=ref>Oliveira et al. 2019</a>,1.3484978,9e-07,-9e-07,False,0.0238,0.001,-0.001,False,15.637,0.639,-0.639,0,1.395,0.057,-0.057,0,718.2958,54.0311,-54.0311,0,2.26,0.17,-0.17,0,Mass,0.0,0.04802127868852457,-0.04109831850117093,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,2166,53,-53,0,0,<a refstr=OLIVEIRA_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RNAAS...3b..35O/abstract target=ref>Oliveira et al. 2019</a>,Unknown,6125.0,94.0,-94.0,0,1.12,0.04,-0.05,0,1.07,0.03,-0.05,0,-0.229,0.058,-0.058,0,[Fe/H],4.37,0.04,-0.04,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h55m33.77s,268.8907069,-61d44m50.64s,-61.7474,494.182,12.468,-11.88,12.915,0.092,-0.092,11.382,0.023,-0.023,12.6911,0.000292,-0.000292,8/7/2019,2019-02-01,,2017-01-01,0.0,4.0,0.0,"[15.637,718.2958,2166.0,0.0238]","[2.8416374580746777,1.485993512767761,4.999440510643662,0.1281834377719148]",0
Kepler-11 e,Kepler-11,1,1,6,Transit,2010,Kepler,Published Confirmed,False,<a refstr=LISSAUER_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...770..131L/abstract target=ref> Lissauer et al. 2013 </a>,31.9996,0.0008,-0.0012,False,0.195,0.002,-0.002,False,4.19,0.07,-0.09,0,0.374,0.006,-0.008,0,8.0,1.5,-2.1,0,0.025,0.005,-0.007,0,Mass,0.012,0.006,-0.006,0,486.9533952254641,39.427112299465236,-35.799064171123014,0,1102,28,-27,0,1,<a refstr=LISSAUER_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...770..131L/abstract target=ref> Lissauer et al. 2013 </a>,Unknown,5663.0,55.0,-66.0,0,1.06,0.02,-0.02,0,0.96,0.03,-0.03,0,0.06199999999999998,0.08140913811007251,-0.0808961578400829,0,Unknown,4.37,0.01,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h48m27.62s,297.1150949,+41d54m32.79s,41.9091092,646.346,6.375,-6.375,13.817,0.092,-0.092,12.18,0.02,-0.02,13.7062,0.000271,-0.000271,14/5/2014,2013-06-01,,2010-01-01,0.0,1.0,0.0,"[4.19,8.0,1102.0,0.195]","[0.7614287234976594,0.016550212464199413,2.543574996643267,1.0502424523329155]",1
